row_id,dataset,prompt_id,index,model,score,cost,prompt_tokens,completion_tokens
MMLU-Pro_132|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_132,132,MiniCPM4.1-8B,1,0,202,15214
MMLU-Pro_132|Intern-S1-mini,MMLU-Pro,MMLU-Pro_132,132,Intern-S1-mini,1,0.000789729,255,5658
MMLU-Pro_132|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_132,132,DeepSeek-R1-0528-Qwen3-8B,1,0.00087739,188,7925
MMLU-Pro_132|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_132,132,qwen3-235b-a22b-2507,1,0.00099583,193,1687
MMLU-Pro_132|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_132,132,NVIDIA-Nemotron-Nano-9B-v2,1,0.00192572,199,11986
MMLU-Pro_132|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_132,132,deepseek-v3-0324,1,0.00199823,175,2221
MMLU-Pro_132|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_132,132,gemini-2.5-flash,1,0.0048833,186,1931
MMLU-Pro_132|kimi-k2-0905,MMLU-Pro,MMLU-Pro_132,132,kimi-k2-0905,1,0.005366,200,2633
MMLU-Pro_132|intern-s1,MMLU-Pro,MMLU-Pro_132,132,intern-s1,1,0.00569916,342,10440
MMLU-Pro_132|glm-4.6,MMLU-Pro,MMLU-Pro_132,132,glm-4.6,1,0.005886,182,3050
MMLU-Pro_132|claude-sonnet-4,MMLU-Pro,MMLU-Pro_132,132,claude-sonnet-4,1,0.013494,188,862
MMLU-Pro_132|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_132,132,deepseek-r1-0528,1,0.0141915,175,6560
MMLU-Pro_132|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_132,132,qwen3-235b-a22b-thinking-2507,1,0.0163092,194,5417
MMLU-Pro_132|gpt-5,MMLU-Pro,MMLU-Pro_132,132,gpt-5,1,0.03905125,177,3883
MMLU-Pro_132|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_132,132,cogito-v1-preview-llama-8B,0,0,183,267
MMLU-Pro_132|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_132,132,glm-4-9b-chat,0,0,178,624
MMLU-Pro_132|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_132,132,internlm3-8b-instruct,0,0,202,32566
MMLU-Pro_132|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_132,132,MiMo-7B-RL-0530,0,0,210,2048
MMLU-Pro_132|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_132,132,OpenThinker3-7B,0,0,214,12041
MMLU-Pro_132|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_132,132,Qwen2.5-Coder-7B-Instruct,0,0,214,734
MMLU-Pro_132|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_132,132,gemma-2-9b-it,0,2.02E-05,195,454
MMLU-Pro_132|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_132,132,Llama-3.1-8B-UltraMedical,0,2.15E-05,183,940
MMLU-Pro_132|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_132,132,DeepHermes-3-Llama-3-8B-Preview,0,4.51E-05,183,360
MMLU-Pro_132|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_132,132,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00014286,188,7002
MMLU-Pro_132|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_132,132,Llama-3.1-8B-Instruct,0,0.0001628,208,7984
MMLU-Pro_132|Fin-R1,MMLU-Pro,MMLU-Pro_132,132,Fin-R1,0,0.00080636,214,7978
MMLU-Pro_132|Qwen3-8B,MMLU-Pro,MMLU-Pro_132,132,Qwen3-8B,0,0.000897545,193,6455
MMLU-Pro_132|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_132,132,DeepSeek-R1-Distill-Qwen-7B,0,0.001627,190,16194
MMLU-Pro_132|gpt-5-chat,MMLU-Pro,MMLU-Pro_132,132,gpt-5-chat,0,0.0066425,178,642
MMLU-Pro_132|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_132,132,gemini-2.5-pro,0,0.1030525,186,10282
MMLU-Pro_152|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_152,152,internlm3-8b-instruct,1,0,300,733
MMLU-Pro_152|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_152,152,Llama-3.1-Nemotron-Nano-8B-v1,1,3.36E-05,297,1458
MMLU-Pro_152|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_152,152,NVIDIA-Nemotron-Nano-9B-v2,1,0.00015476,289,895
MMLU-Pro_152|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_152,152,deepseek-v3-0324,1,0.00061623,279,621
MMLU-Pro_152|glm-4.6,MMLU-Pro,MMLU-Pro_152,152,glm-4.6,1,0.0009967,291,448
MMLU-Pro_152|intern-s1,MMLU-Pro,MMLU-Pro_152,152,intern-s1,1,0.00262296,439,4711
MMLU-Pro_152|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_152,152,cogito-v1-preview-llama-8B,0,0,292,304
MMLU-Pro_152|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_152,152,glm-4-9b-chat,0,0,287,561
MMLU-Pro_152|GLM-Z1-9B-0414,MMLU-Pro,MMLU-Pro_152,152,GLM-Z1-9B-0414,0,0,291,1720
MMLU-Pro_152|granite-3.3-8b-instruct,MMLU-Pro,MMLU-Pro_152,152,granite-3.3-8b-instruct,0,0,371,842
MMLU-Pro_152|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_152,152,MiMo-7B-RL-0530,0,0,307,2048
MMLU-Pro_152|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_152,152,MiniCPM4.1-8B,0,0,318,5746
MMLU-Pro_152|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_152,152,OpenThinker3-7B,0,0,311,6511
MMLU-Pro_152|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_152,152,Qwen2.5-Coder-7B-Instruct,0,0,311,674
MMLU-Pro_152|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_152,152,Llama-3.1-8B-Instruct,0,1.32E-05,317,424
MMLU-Pro_152|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_152,152,Llama-3.1-8B-UltraMedical,0,1.62E-05,292,591
MMLU-Pro_152|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_152,152,gemma-2-9b-it,0,1.94E-05,303,371
MMLU-Pro_152|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_152,152,DeepHermes-3-Llama-3-8B-Preview,0,5.41E-05,292,412
MMLU-Pro_152|Fin-R1,MMLU-Pro,MMLU-Pro_152,152,Fin-R1,0,7.92E-05,311,668
MMLU-Pro_152|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_152,152,DeepSeek-R1-Distill-Qwen-7B,0,0.00033158,287,3201
MMLU-Pro_152|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_152,152,DeepSeek-R1-0528-Qwen3-8B,0,0.00039993,285,3558
MMLU-Pro_152|Qwen3-8B,MMLU-Pro,MMLU-Pro_152,152,Qwen3-8B,0,0.000459478,290,3256
MMLU-Pro_152|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_152,152,qwen3-235b-a22b-2507,0,0.00112056,290,1887
MMLU-Pro_152|kimi-k2-0905,MMLU-Pro,MMLU-Pro_152,152,kimi-k2-0905,0,0.003467,306,1657
MMLU-Pro_152|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_152,152,gemini-2.5-flash,0,0.0036057,294,1407
MMLU-Pro_152|Intern-S1-mini,MMLU-Pro,MMLU-Pro_152,152,Intern-S1-mini,0,0.004485728,352,32416
MMLU-Pro_152|gpt-5-chat,MMLU-Pro,MMLU-Pro_152,152,gpt-5-chat,0,0.00833875,287,798
MMLU-Pro_152|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_152,152,deepseek-r1-0528,0,0.0152024,279,7006
MMLU-Pro_152|claude-sonnet-4,MMLU-Pro,MMLU-Pro_152,152,claude-sonnet-4,0,0.016338,321,1025
MMLU-Pro_152|gpt-5,MMLU-Pro,MMLU-Pro_152,152,gpt-5,0,0.0192575,286,1890
MMLU-Pro_152|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_152,152,qwen3-235b-a22b-thinking-2507,0,0.0267933,291,8902
MMLU-Pro_152|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_152,152,gemini-2.5-pro,0,0.1789575,294,17859
MMLU-Pro_168|GLM-Z1-9B-0414,MMLU-Pro,MMLU-Pro_168,168,GLM-Z1-9B-0414,1,0,478,3667
MMLU-Pro_168|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_168,168,MiniCPM4.1-8B,1,0,523,4811
MMLU-Pro_168|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_168,168,OpenThinker3-7B,1,0,516,9736
MMLU-Pro_168|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_168,168,qwen3-235b-a22b-2507,1,0.00045519,495,708
MMLU-Pro_168|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_168,168,DeepSeek-R1-0528-Qwen3-8B,1,0.00046174,490,4064
MMLU-Pro_168|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_168,168,NVIDIA-Nemotron-Nano-9B-v2,1,0.00058824,506,3550
MMLU-Pro_168|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_168,168,deepseek-v3-0324,1,0.00063154,474,583
MMLU-Pro_168|intern-s1,MMLU-Pro,MMLU-Pro_168,168,intern-s1,1,0.0008082,644,1282
MMLU-Pro_168|kimi-k2-0905,MMLU-Pro,MMLU-Pro_168,168,kimi-k2-0905,1,0.0014645,493,609
MMLU-Pro_168|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_168,168,gemini-2.5-flash,1,0.0022988,496,860
MMLU-Pro_168|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_168,168,deepseek-r1-0528,1,0.0052508,474,2332
MMLU-Pro_168|gpt-5-chat,MMLU-Pro,MMLU-Pro_168,168,gpt-5-chat,1,0.00529875,471,471
MMLU-Pro_168|claude-sonnet-4,MMLU-Pro,MMLU-Pro_168,168,claude-sonnet-4,1,0.008409,523,456
MMLU-Pro_168|gpt-5,MMLU-Pro,MMLU-Pro_168,168,gpt-5,1,0.0130975,470,1251
MMLU-Pro_168|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_168,168,qwen3-235b-a22b-thinking-2507,1,0.0140538,496,4635
MMLU-Pro_168|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_168,168,gemini-2.5-pro,1,0.03207,496,3145
MMLU-Pro_168|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_168,168,cogito-v1-preview-llama-8B,0,0,479,234
MMLU-Pro_168|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_168,168,glm-4-9b-chat,0,0,474,702
MMLU-Pro_168|granite-3.3-8b-instruct,MMLU-Pro,MMLU-Pro_168,168,granite-3.3-8b-instruct,0,0,610,485
MMLU-Pro_168|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_168,168,internlm3-8b-instruct,0,0,555,905
MMLU-Pro_168|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_168,168,MiMo-7B-RL-0530,0,0,512,2048
MMLU-Pro_168|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_168,168,Qwen2.5-Coder-7B-Instruct,0,0,516,408
MMLU-Pro_168|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_168,168,Llama-3.1-Nemotron-Nano-8B-v1,0,9.34E-06,484,104
MMLU-Pro_168|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_168,168,Llama-3.1-8B-Instruct,0,1.59E-05,504,416
MMLU-Pro_168|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_168,168,gemma-2-9b-it,0,1.92E-05,505,253
MMLU-Pro_168|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_168,168,Llama-3.1-8B-UltraMedical,0,2.11E-05,479,696
MMLU-Pro_168|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_168,168,DeepHermes-3-Llama-3-8B-Preview,0,3.35E-05,479,174
MMLU-Pro_168|Fin-R1,MMLU-Pro,MMLU-Pro_168,168,Fin-R1,0,0.00040174,516,3811
MMLU-Pro_168|Qwen3-8B,MMLU-Pro,MMLU-Pro_168,168,Qwen3-8B,0,0.000550695,495,3865
MMLU-Pro_168|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_168,168,DeepSeek-R1-Distill-Qwen-7B,0,0.00079558,492,7759
MMLU-Pro_168|glm-4.6,MMLU-Pro,MMLU-Pro_168,168,glm-4.6,0,0.0009648,478,382
MMLU-Pro_168|Intern-S1-mini,MMLU-Pro,MMLU-Pro_168,168,Intern-S1-mini,0,0.004464613,557,32211
MMLU-Pro_213|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_213,213,cogito-v1-preview-llama-8B,1,0,192,304
MMLU-Pro_213|granite-3.3-8b-instruct,MMLU-Pro,MMLU-Pro_213,213,granite-3.3-8b-instruct,1,0,263,487
MMLU-Pro_213|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_213,213,internlm3-8b-instruct,1,0,210,632
MMLU-Pro_213|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_213,213,Llama-3.1-8B-Instruct,1,1.30E-05,217,487
MMLU-Pro_213|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_213,213,Llama-3.1-8B-UltraMedical,1,1.48E-05,192,598
MMLU-Pro_213|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_213,213,gemma-2-9b-it,1,1.97E-05,189,441
MMLU-Pro_213|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_213,213,glm-4-9b-chat,0,0,187,558
MMLU-Pro_213|GLM-Z1-9B-0414,MMLU-Pro,MMLU-Pro_213,213,GLM-Z1-9B-0414,0,0,191,1216
MMLU-Pro_213|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_213,213,MiMo-7B-RL-0530,0,0,207,2048
MMLU-Pro_213|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_213,213,MiniCPM4.1-8B,0,0,204,3131
MMLU-Pro_213|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_213,213,OpenThinker3-7B,0,0,211,5425
MMLU-Pro_213|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_213,213,Qwen2.5-Coder-7B-Instruct,0,0,211,522
MMLU-Pro_213|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_213,213,Llama-3.1-Nemotron-Nano-8B-v1,0,3.03E-06,197,4
MMLU-Pro_213|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_213,213,DeepHermes-3-Llama-3-8B-Preview,0,5.83E-05,192,478
MMLU-Pro_213|Fin-R1,MMLU-Pro,MMLU-Pro_213,213,Fin-R1,0,0.00014534,211,1369
MMLU-Pro_213|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_213,213,DeepSeek-R1-0528-Qwen3-8B,0,0.00031586,185,2821
MMLU-Pro_213|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_213,213,qwen3-235b-a22b-2507,0,0.0003245,190,530
MMLU-Pro_213|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_213,213,NVIDIA-Nemotron-Nano-9B-v2,0,0.00044,200,2700
MMLU-Pro_213|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_213,213,deepseek-v3-0324,0,0.00057136,184,597
MMLU-Pro_213|Qwen3-8B,MMLU-Pro,MMLU-Pro_213,213,Qwen3-8B,0,0.000619784,190,4443
MMLU-Pro_213|glm-4.6,MMLU-Pro,MMLU-Pro_213,213,glm-4.6,0,0.001226,191,595
MMLU-Pro_213|kimi-k2-0905,MMLU-Pro,MMLU-Pro_213,213,kimi-k2-0905,0,0.001487,210,691
MMLU-Pro_213|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_213,213,DeepSeek-R1-Distill-Qwen-7B,0,0.00162718,187,16197
MMLU-Pro_213|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_213,213,gemini-2.5-flash,0,0.002424,180,948
MMLU-Pro_213|intern-s1,MMLU-Pro,MMLU-Pro_213,213,intern-s1,0,0.00333018,339,6054
MMLU-Pro_213|Intern-S1-mini,MMLU-Pro,MMLU-Pro_213,213,Intern-S1-mini,0,0.004496028,252,32516
MMLU-Pro_213|gpt-5-chat,MMLU-Pro,MMLU-Pro_213,213,gpt-5-chat,0,0.0054825,186,525
MMLU-Pro_213|claude-sonnet-4,MMLU-Pro,MMLU-Pro_213,213,claude-sonnet-4,0,0.007074,203,431
MMLU-Pro_213|gpt-5,MMLU-Pro,MMLU-Pro_213,213,gpt-5,0,0.01033125,185,1010
MMLU-Pro_213|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_213,213,deepseek-r1-0528,0,0.01085705,184,5007
MMLU-Pro_213|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_213,213,qwen3-235b-a22b-thinking-2507,0,0.0161403,191,5361
MMLU-Pro_213|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_213,213,gemini-2.5-pro,0,0.074005,180,7378
MMLU-Pro_224|GLM-Z1-9B-0414,MMLU-Pro,MMLU-Pro_224,224,GLM-Z1-9B-0414,1,0,317,5552
MMLU-Pro_224|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_224,224,MiniCPM4.1-8B,1,0,353,4789
MMLU-Pro_224|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_224,224,Llama-3.1-Nemotron-Nano-8B-v1,1,0.000121865,323,5851
MMLU-Pro_224|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_224,224,NVIDIA-Nemotron-Nano-9B-v2,1,0.0008774,327,5402
MMLU-Pro_224|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_224,224,deepseek-v3-0324,1,0.0010875,302,1150
MMLU-Pro_224|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_224,224,qwen3-235b-a22b-2507,1,0.00114205,329,1918
MMLU-Pro_224|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_224,224,DeepSeek-R1-0528-Qwen3-8B,1,0.00129716,324,11704
MMLU-Pro_224|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_224,224,gemini-2.5-flash,1,0.0030797,324,1193
MMLU-Pro_224|intern-s1,MMLU-Pro,MMLU-Pro_224,224,intern-s1,1,0.00463068,478,8416
MMLU-Pro_224|glm-4.6,MMLU-Pro,MMLU-Pro_224,224,glm-4.6,1,0.0050871,317,2594
MMLU-Pro_224|gpt-5-chat,MMLU-Pro,MMLU-Pro_224,224,gpt-5-chat,1,0.0069425,314,655
MMLU-Pro_224|gpt-5,MMLU-Pro,MMLU-Pro_224,224,gpt-5,1,0.01078125,313,1039
MMLU-Pro_224|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_224,224,deepseek-r1-0528,1,0.01148365,302,5271
MMLU-Pro_224|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_224,224,qwen3-235b-a22b-thinking-2507,1,0.015267,330,5056
MMLU-Pro_224|claude-sonnet-4,MMLU-Pro,MMLU-Pro_224,224,claude-sonnet-4,1,0.0168,400,1040
MMLU-Pro_224|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_224,224,gemini-2.5-pro,1,0.073855,324,7345
MMLU-Pro_224|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_224,224,cogito-v1-preview-llama-8B,0,0,318,366
MMLU-Pro_224|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_224,224,glm-4-9b-chat,0,0,313,1320
MMLU-Pro_224|granite-3.3-8b-instruct,MMLU-Pro,MMLU-Pro_224,224,granite-3.3-8b-instruct,0,0,397,1264
MMLU-Pro_224|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_224,224,internlm3-8b-instruct,0,0,332,1273
MMLU-Pro_224|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_224,224,MiMo-7B-RL-0530,0,0,346,2048
MMLU-Pro_224|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_224,224,OpenThinker3-7B,0,0,350,18793
MMLU-Pro_224|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_224,224,Qwen2.5-Coder-7B-Instruct,0,0,350,1881
MMLU-Pro_224|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_224,224,gemma-2-9b-it,0,2.30E-05,333,453
MMLU-Pro_224|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_224,224,Llama-3.1-8B-UltraMedical,0,3.63E-05,318,1578
MMLU-Pro_224|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_224,224,Llama-3.1-8B-Instruct,0,4.26E-05,343,1874
MMLU-Pro_224|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_224,224,DeepHermes-3-Llama-3-8B-Preview,0,9.22E-05,318,751
MMLU-Pro_224|Fin-R1,MMLU-Pro,MMLU-Pro_224,224,Fin-R1,0,0.0005576,350,5436
MMLU-Pro_224|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_224,224,DeepSeek-R1-Distill-Qwen-7B,0,0.00076004,326,7470
MMLU-Pro_224|Qwen3-8B,MMLU-Pro,MMLU-Pro_224,224,Qwen3-8B,0,0.001301263,329,9346
MMLU-Pro_224|Intern-S1-mini,MMLU-Pro,MMLU-Pro_224,224,Intern-S1-mini,0,0.001661129,391,11938
MMLU-Pro_224|kimi-k2-0905,MMLU-Pro,MMLU-Pro_224,224,kimi-k2-0905,0,0.001947,330,891
MMLU-Pro_226|glm-4-9b-chat,MMLU-Pro,MMLU-Pro_226,226,glm-4-9b-chat,1,0,463,598
MMLU-Pro_226|GLM-Z1-9B-0414,MMLU-Pro,MMLU-Pro_226,226,GLM-Z1-9B-0414,1,0,467,6521
MMLU-Pro_226|granite-3.3-8b-instruct,MMLU-Pro,MMLU-Pro_226,226,granite-3.3-8b-instruct,1,0,604,914
MMLU-Pro_226|internlm3-8b-instruct,MMLU-Pro,MMLU-Pro_226,226,internlm3-8b-instruct,1,0,531,1490
MMLU-Pro_226|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_226,226,MiniCPM4.1-8B,1,0,585,15611
MMLU-Pro_226|Qwen2.5-Coder-7B-Instruct,MMLU-Pro,MMLU-Pro_226,226,Qwen2.5-Coder-7B-Instruct,1,0,520,846
MMLU-Pro_226|gemma-2-9b-it,MMLU-Pro,MMLU-Pro_226,226,gemma-2-9b-it,1,2.54E-05,501,428
MMLU-Pro_226|DeepHermes-3-Llama-3-8B-Preview,MMLU-Pro,MMLU-Pro_226,226,DeepHermes-3-Llama-3-8B-Preview,1,5.88E-05,466,407
MMLU-Pro_226|DeepSeek-R1-0528-Qwen3-8B,MMLU-Pro,MMLU-Pro_226,226,DeepSeek-R1-0528-Qwen3-8B,1,0.00105575,494,9463
MMLU-Pro_226|deepseek-v3-0324,MMLU-Pro,MMLU-Pro_226,226,deepseek-v3-0324,1,0.00114021,453,1167
MMLU-Pro_226|Intern-S1-mini,MMLU-Pro,MMLU-Pro_226,226,Intern-S1-mini,1,0.001259151,561,8982
MMLU-Pro_226|Qwen3-8B,MMLU-Pro,MMLU-Pro_226,226,Qwen3-8B,1,0.001346819,499,9633
MMLU-Pro_226|NVIDIA-Nemotron-Nano-9B-v2,MMLU-Pro,MMLU-Pro_226,226,NVIDIA-Nemotron-Nano-9B-v2,1,0.00145996,503,8999
MMLU-Pro_226|kimi-k2-0905,MMLU-Pro,MMLU-Pro_226,226,kimi-k2-0905,1,0.002904,496,1328
MMLU-Pro_226|glm-4.6,MMLU-Pro,MMLU-Pro_226,226,glm-4.6,1,0.003473,467,1705
MMLU-Pro_226|qwen3-235b-a22b-2507,MMLU-Pro,MMLU-Pro_226,226,qwen3-235b-a22b-2507,1,0.00446335,499,7618
MMLU-Pro_226|gemini-2.5-flash,MMLU-Pro,MMLU-Pro_226,226,gemini-2.5-flash,1,0.0058226,492,2270
MMLU-Pro_226|gpt-5-chat,MMLU-Pro,MMLU-Pro_226,226,gpt-5-chat,1,0.00834375,459,777
MMLU-Pro_226|claude-sonnet-4,MMLU-Pro,MMLU-Pro_226,226,claude-sonnet-4,1,0.018936,597,1143
MMLU-Pro_226|deepseek-r1-0528,MMLU-Pro,MMLU-Pro_226,226,deepseek-r1-0528,1,0.02308745,453,10633
MMLU-Pro_226|qwen3-235b-a22b-thinking-2507,MMLU-Pro,MMLU-Pro_226,226,qwen3-235b-a22b-thinking-2507,1,0.029685,500,9845
MMLU-Pro_226|gpt-5,MMLU-Pro,MMLU-Pro_226,226,gpt-5,1,0.0457425,458,4517
MMLU-Pro_226|gemini-2.5-pro,MMLU-Pro,MMLU-Pro_226,226,gemini-2.5-pro,1,0.099285,492,9867
MMLU-Pro_226|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_226,226,cogito-v1-preview-llama-8B,0,0,466,321
MMLU-Pro_226|MiMo-7B-RL-0530,MMLU-Pro,MMLU-Pro_226,226,MiMo-7B-RL-0530,0,0,516,2048
MMLU-Pro_226|OpenThinker3-7B,MMLU-Pro,MMLU-Pro_226,226,OpenThinker3-7B,0,0,520,12881
MMLU-Pro_226|Llama-3.1-8B-UltraMedical,MMLU-Pro,MMLU-Pro_226,226,Llama-3.1-8B-UltraMedical,0,1.86E-05,466,579
MMLU-Pro_226|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_226,226,Llama-3.1-8B-Instruct,0,1.94E-05,491,602
MMLU-Pro_226|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_226,226,Llama-3.1-Nemotron-Nano-8B-v1,0,0.000161485,471,7721
MMLU-Pro_226|Fin-R1,MMLU-Pro,MMLU-Pro_226,226,Fin-R1,0,0.000788,520,7672
MMLU-Pro_226|DeepSeek-R1-Distill-Qwen-7B,MMLU-Pro,MMLU-Pro_226,226,DeepSeek-R1-Distill-Qwen-7B,0,0.00160864,496,15888
MMLU-Pro_226|intern-s1,MMLU-Pro,MMLU-Pro_226,226,intern-s1,0,0.01153926,648,21153
MMLU-Pro_233|cogito-v1-preview-llama-8B,MMLU-Pro,MMLU-Pro_233,233,cogito-v1-preview-llama-8B,1,0,218,249
MMLU-Pro_233|MiniCPM4.1-8B,MMLU-Pro,MMLU-Pro_233,233,MiniCPM4.1-8B,1,0,229,1115
MMLU-Pro_233|Llama-3.1-Nemotron-Nano-8B-v1,MMLU-Pro,MMLU-Pro_233,233,Llama-3.1-Nemotron-Nano-8B-v1,1,1.01E-05,223,336
MMLU-Pro_233|Llama-3.1-8B-Instruct,MMLU-Pro,MMLU-Pro_233,233,Llama-3.1-8B-Instruct,1,1.27E-05,243,451
